3.236076270236635244e-01,9.894816235210005528e-01,3.166179032811871075e-01,9.336660302055902472e-01,5.533518134123167620e-01,6.800572373175488572e-01,2.147451631840807673e-01,2.985323040763188107e-02,7.617095943374410094e-01,3.819638616968201728e-02,9.707486253456505398e-01,3.584136571141554040e-01,3.087058383826306596e-01,3.102228069592337656e-01,6.232768886721050672e-01,1.960117628490433139e-01,5.072636563224413031e-01,6.728998008311632972e-01,3.427823885522008895e-01,1.184498730198187966e-01
5.918402553163587543e-01,5.216775470354257926e-01,7.686440805460310610e-01,6.300297353930216504e-01,2.528811776310028181e-01,3.417273356860816014e-01,7.156579351494037899e-01,6.963171742900097216e-01,1.706197391836831168e-01,5.791879704233747761e-01,6.881934802123905737e-01,1.683011590511013233e-01,4.908191999028569397e-01,5.793362800213587294e-01,2.658382154728367031e-01,7.540890148810532878e-01,6.857688413040425868e-01,3.898864533248835862e-03,5.810519848786371844e-01,7.055000751394672198e-01
3.354794820170915459e-01,7.901238613298993130e-01,1.229703515294598981e-01,3.739462371963793164e-01,9.942763641352113657e-01,8.503122693540426935e-01,1.431372258259915320e-01,5.664253306918080044e-01,8.535701520601385317e-01,2.349555087782337903e-01,1.423661379901480784e-01,9.542943453190889658e-01,7.166208164630372135e-01,9.839037216365642546e-02,1.853358055624884093e-01,6.860169917183045474e-01,3.981175154037075448e-01,2.029952677705124664e-01,9.958108856873448822e-01,1.870220039105866539e-01
4.998459346778398871e-01,3.385690068267496189e-01,4.081917740283106388e-01,8.113065933952304798e-01,2.100404184664134144e-01,4.452456545909531105e-01,7.327786608174569061e-01,3.880163387340695991e-01,3.534769123977706817e-01,8.688916538068861550e-01,3.148321701571670239e-01,4.111724538809511387e-01,3.987393071239819786e-02,6.250057003083044904e-01,8.376135233559173221e-01,9.389693316121593414e-01,6.990343593089385354e-01,2.709212641830216484e-03,1.265533427233580532e-01,1.410009234792378718e-01
1.805200481064428430e-01,8.473112514583496235e-01,9.878135744966134446e-01,5.851666732035977203e-01,8.230683798358389147e-01,5.267227173096533654e-01,6.719311818597542008e-01,8.522970769010056458e-01,1.054733599750724560e-01,6.740912777836168823e-01,8.373539604904935985e-01,3.468904832688013418e-01,8.438215843310703512e-02,1.264241187729153726e-02,5.993090213195556570e-01,7.273324966941704384e-01,9.076328513163245404e-01,4.755660737960545337e-01,4.648495531341013676e-01,7.330585226810357735e-01
7.706481906633165790e-01,2.724422015032861299e-01,8.856550017617937920e-01,7.165469594413170773e-01,1.028922558843885504e-01,1.251183290727977404e-01,4.924641813076252594e-01,2.887985538547104269e-01,8.426449942177635100e-01,3.126096753366943704e-01,7.284785266579714147e-01,3.601662835232701809e-01,4.759689232624255695e-01,4.942139595495708138e-01,3.817943155646793540e-01,9.828767974673900953e-01,1.251224524656113779e-01,3.026895778584117735e-01,3.629782426670242756e-01,2.149628219444299493e-02
3.281701605160114443e-02,4.327279542383205557e-01,6.452485180665438191e-01,2.494961212850999033e-02,8.381908153614181511e-02,3.341998479647311227e-01,3.994775506608964077e-01,6.908884123597865967e-01,1.365052602134775306e-01,2.362640969289462323e-01,9.738714520676127195e-01,3.459475528604361028e-01,6.451321297678266342e-01,8.687416890862003083e-01,4.364036930979886542e-01,6.954276054079939762e-01,4.578529265184752006e-01,6.995623089109872517e-01,1.578444319146572461e-01,2.473691314974765243e-01
6.405270398833718959e-01,5.689825644547115147e-01,9.246576074383241473e-01,4.791387784872495059e-01,6.287155314065384637e-02,8.453570131285641498e-01,1.188564684777890790e-01,6.854560918418862725e-01,5.555234123736507712e-01,3.185967122425038545e-01,5.712172301807372232e-02,1.318364288291899999e-01,4.500526717654609321e-01,7.243085089653275022e-01,3.163651698542445656e-01,2.302709329829211171e-01,1.320815859120182401e-01,5.397061319322078443e-01,4.992872438921547307e-03,8.437789777435733551e-01
8.130960050612570100e-01,7.660585379541408058e-01,1.234392942341610011e-01,5.329052445683336581e-01,1.387119365814328820e-01,5.808566458465493909e-01,1.363843119263932202e-01,3.781648880328933870e-01,2.487472857663763914e-01,3.594171953728861890e-01,6.556583741150012745e-02,3.605033418393877032e-02,3.858102725173657710e-01,1.857422139502720171e-01,9.833273901587294974e-01,5.701973977440942809e-01,9.871786104454141064e-01,6.362569908039417133e-01,5.423096025238633988e-01,7.629713148965481251e-01
2.967511934372378812e-01,6.934433829543154015e-01,2.318901739951910734e-01,5.967007113166072907e-01,8.048828422741594046e-02,6.611567214607354526e-01,3.949294895892545565e-01,4.227257630859295734e-01,6.372877479345359086e-01,9.576062706513100986e-01,2.550923078396999388e-01,3.416487467618617435e-01,2.501744164451623620e-01,3.322097328910101899e-01,5.357237361099015382e-01,2.277895981655509994e-01,6.576939944129992499e-01,3.722806847702780919e-01,2.734362738681762606e-01,8.123115476680978775e-01
4.944915551469664106e-02,9.617251697526976173e-01,9.592931831824440536e-01,7.403626107215306451e-01,7.764561110904071306e-01,6.476966452025576526e-01,7.344210529588093284e-01,8.635153904075543174e-01,1.700818779268422620e-01,3.024636621441306739e-01,6.815754761631542813e-02,6.447189124973147223e-01,5.572809013594006711e-01,7.267006893942420387e-01,5.866503505892188830e-01,2.373294103356212714e-01,7.131315580480401817e-01,3.832552048077126905e-01,2.246748424146646217e-01,9.313382863986237048e-01
1.971592111622068044e-01,3.911283973539780856e-01,8.108650036382647475e-01,8.462524210942889979e-02,9.775354174058987766e-01,1.227391821903467406e-02,5.336974012219372066e-01,8.519497128255845153e-01,5.056176253461609482e-01,6.951495234552970137e-01,8.009335514167316150e-01,2.541016932113226989e-01,1.222963529475346034e-01,8.142532547326435388e-01,3.815655277852958438e-01,2.129347084660889733e-01,3.018129406155477534e-01,5.630796441581923384e-01,8.323722567964720875e-01,8.041486995721369713e-02
2.718339187278373537e-01,2.434933899383239231e-01,3.749994175848144762e-01,1.149506206131396535e-01,7.037719053706903427e-01,9.591425034827207874e-01,6.935642136684273540e-01,1.229794811118402054e-01,5.919872545247050200e-01,2.512064921251643268e-01,2.453924349714288189e-01,2.276855896627754117e-01,1.069128568996370321e-01,9.995948092473196933e-01,7.947204223603098194e-01,4.835271371592816392e-01,9.716274123038773913e-01,5.967049717577810330e-01,4.196067879816689494e-01,8.730069518447277632e-01
2.818099518361621980e-01,4.794254437150027304e-01,7.456711485933225081e-01,8.918490249765609335e-02,2.669005039883290964e-01,4.033916292266480630e-01,5.675116064755360012e-01,7.967477961812372556e-01,1.315861981020350902e-01,9.405556933328863556e-01,5.532623365362882017e-01,8.349807591340505653e-01,9.337210244882441224e-01,6.796094434253217020e-01,5.096580655095753754e-01,7.922218066491987232e-01,2.136643660595338723e-01,9.309421384445359937e-02,9.729950085148683092e-01,2.208093348940597389e-01
2.014552756193297434e-01,6.458413963908272715e-01,3.416134742911340894e-01,9.284281216502577871e-01,5.926996982050158902e-01,5.666314565193213415e-01,3.566848355205313181e-01,5.178060177979003642e-01,3.480234878432475476e-02,2.039695623611625930e-01,5.491599164755387452e-01,1.743770787547084256e-01,3.340035745146727741e-01,7.669282010591378373e-01,5.021854801818720349e-01,2.549216067023805099e-01,1.430786721982887366e-01,9.580861292102438309e-01,4.509685951021278338e-01,1.456312095303251564e-01
4.223085874679353147e-01,8.353544153312590925e-01,2.548821463226117467e-01,4.726230978787737680e-01,5.056469311280772372e-01,8.202914090758509635e-01,3.358264224908338313e-01,7.953365336057519608e-01,3.848827121363818105e-01,3.978341995865931624e-01,6.412897519336721031e-01,4.327280024502522249e-02,1.038330693630098445e-01,3.295137629506463828e-01,1.694604394029644023e-01,8.570568529668556312e-01,8.194870410420149742e-01,3.779935629589679102e-01,4.454050696698255152e-01,4.559352248060681845e-01
6.094459884460062815e-01,4.060843033935971347e-01,4.452019530316086993e-01,2.800069541838084985e-01,1.515357897145386268e-01,4.872679276356868261e-01,6.098878937757815644e-01,3.955853415672146989e-01,7.061496213344643502e-01,1.467446185694379901e-01,6.479443337731991548e-01,5.682564290035474475e-01,2.913730750510451495e-01,1.424809398306366992e-01,5.701552403201120001e-01,2.929172216084577896e-01,2.330714772598860840e-01,3.128423340210850778e-02,6.618621966910256393e-01,4.957030939539841530e-01
7.747548106112220889e-01,5.178104665333875811e-01,7.975930855259704133e-01,7.712316347454046817e-01,8.225498546685920953e-01,2.065801536343526701e-01,2.069382362056085833e-01,1.645601925098083562e-02,8.760700959686322786e-01,9.748097793790229115e-01,2.781521550380358088e-01,8.000135389224117821e-01,6.179085629658931378e-01,5.088713487929482637e-01,2.213550745352318438e-01,6.915506055586609913e-01,7.653016550787526961e-01,6.617360576206605671e-01,7.990902899657104097e-02,6.522065841026301047e-01
5.754558234514757231e-01,4.380954400817566041e-01,8.633904755053912750e-01,8.588255353715157359e-01,6.694427983511238578e-01,8.445835667725767326e-01,7.883412814402416258e-01,4.821350336914820289e-01,1.865768149111102225e-02,9.685856981227022322e-01,1.805435028954183174e-01,3.724532967838452002e-01,8.884732458781623432e-01,4.492724821881755037e-01,3.750329038385245006e-01,1.911587973593095180e-01,8.384094283160230532e-01,8.878765863079651766e-02,9.572822217365426489e-01,7.001631350211469096e-01
6.538083094972352294e-01,7.288209880320362100e-02,9.797724154061104862e-02,1.208120520140312237e-01,4.634210025969853763e-01,9.411670427353159285e-01,2.397677006743442751e-01,6.873974336349633063e-01,6.358864692421795084e-01,5.386522747505131381e-01,4.961032362060840972e-01,7.048982523461295724e-01,5.848902586790494240e-03,9.981370673719862641e-01,9.564605399051773205e-02,5.765574268475597286e-01,9.582276533216718128e-01,5.751283891584816343e-01,8.697319355212240755e-02,3.299549014164896432e-01
6.588039218733872104e-01,2.759439249639480396e-01,1.258920576023371263e-01,9.537961848020934941e-01,3.813358881344912632e-01,8.162578751972300317e-01,4.482982879677122057e-01,6.042545722393193319e-01,5.388049440593802863e-01,2.928444612279224035e-02,6.892174216653089713e-01,7.293212392334924576e-01,7.226657405629256514e-01,2.668623774934740789e-01,9.677591711067531355e-01,4.949269514328505926e-01,1.456877004115700869e-01,7.219768689655985394e-01,1.754910493434939101e-01,3.476030579666139486e-01
9.791731847323614790e-01,5.793004464901649886e-01,5.586152675682193314e-01,3.324295604649869507e-01,7.890066552648733467e-01,6.841211766128554306e-01,8.965392688164297574e-02,9.034864247427090156e-01,6.570885090849282184e-01,9.836777947313503079e-01,7.804228840720125460e-01,7.808975676978889835e-01,6.443126890564828679e-01,3.905517955989713519e-01,6.570621757835692911e-01,1.315241442112240478e-01,5.704512830692100023e-01,9.799107637245623170e-01,4.018290526906356241e-01,3.696279820342681655e-01
3.307924319438989569e-01,4.616528295414047411e-01,8.418465898225835353e-02,2.864528918377080569e-01,2.632127225579794505e-02,8.509291273786999676e-01,7.742571627890286745e-01,6.880953309689917807e-01,1.178065122220861571e-02,7.220435149826555099e-01,6.972969800966789533e-01,1.909457477154601346e-01,8.174329012994624444e-01,4.337967093838261956e-01,3.135904606894304170e-01,7.660960657380672112e-01,8.828264361533721960e-01,6.562437892395356354e-02,4.108946837384124251e-01,6.243985774324304350e-01
5.011706918130521826e-01,8.722803518188846361e-01,4.888785999852495179e-01,9.756520666442966006e-01,7.718377438577149752e-01,8.358988142044821990e-01,6.819183730848854541e-02,2.493006948607094930e-01,2.070716420749427744e-01,5.110931294715985729e-01,5.552071020965128056e-01,1.965175558863382355e-01,4.426032824956027678e-01,1.278633542022147296e-01,1.846080330657186019e-01,3.546464510617086674e-01,1.148162060792825567e-01,2.047583190689816757e-02,1.433992228285483339e-01,7.345956440152562328e-01
6.631154073464492482e-01,6.686096767688315401e-01,3.259326106001967371e-01,5.670278708386284894e-01,8.742569070105491447e-01,1.892278016046373690e-01,4.532358541069098079e-01,3.026429425390948502e-01,4.185006713503152120e-01,9.857059168237124469e-01,4.302130445301998174e-01,4.238903175658530476e-01,1.766674145481701430e-01,9.521166891488664907e-01,5.450747848702932608e-01,7.503644210420735705e-01,2.617743296042146506e-01,9.265217481348676509e-01,7.815934076947226306e-01,7.576104317652399001e-02
2.585224274166132430e-01,6.019212657892363261e-01,5.580000559071129906e-02,8.080848417678210271e-01,3.391512487681263011e-01,9.234208972926492009e-01,1.716817288408615250e-01,8.658846437957868902e-01,2.760348315175334966e-01,8.469188633831044033e-01,7.592837265571882321e-01,5.942003549269664342e-01,7.570350322278571742e-01,8.571996700198086794e-01,6.424601063603627704e-01,7.571769096017088030e-01,4.582177444971278213e-01,1.845330054827627464e-01,8.183770642927192807e-01,8.190426105833192860e-02
8.513710375062890634e-01,8.587741669941690859e-01,2.861595929680685879e-01,5.980668752367809260e-01,3.396368023988224349e-01,7.137478233402102523e-01,7.700201287563833707e-01,5.322419779295869402e-01,5.297044108239943316e-01,4.578987001396952472e-01,6.353449979492871158e-01,7.445066023754309814e-01,8.406709741091084043e-01,5.774487784123605305e-01,6.855929543472901733e-01,2.753168259645546456e-01,8.063805266124133286e-01,8.268985092680276594e-01,3.034695290508409027e-01,8.577714204961219835e-01
2.363659091804644063e-01,3.790096459511170801e-01,8.674498674829625999e-01,2.942809128254728623e-01,2.190293465859517452e-01,8.739566068004239741e-01,9.481428776219557042e-01,4.479453520652352250e-01,8.906411799755944436e-01,8.133791064392535963e-01,1.794793092116919730e-01,6.156193035051567009e-01,2.878742217501338851e-01,8.365733843264193670e-01,1.046175972901921547e-01,4.873018259187322787e-01,6.632600675921548339e-01,4.596342755699803773e-01,5.179604043507276545e-01,9.384474467257022390e-01
8.075293970753080197e-01,7.419772484787598987e-01,9.824120613754762088e-01,6.430974676897530662e-01,7.436231266382226091e-01,5.429724500467958404e-01,1.892191870579170709e-01,5.191901920492485445e-01,1.480406623477654726e-01,7.787359803402540415e-01,6.112334972528975507e-01,6.327113921669328400e-01,8.569678423401155820e-01,2.661888349604478732e-01,2.033792076525658965e-01,7.387061223529611809e-02,7.862199366200621764e-01,8.361102126690487246e-01,7.451079336576678092e-01,9.541804807335071414e-01
9.730920806509761878e-01,8.354764403719726618e-01,7.788148196576559767e-01,6.222196236705244132e-01,3.959732390956057779e-01,4.103174447361112032e-01,3.745089676513324584e-02,1.322706914143220169e-01,5.841723546617758611e-01,9.680007100021439381e-01,9.079823792120714776e-01,8.229616400281446476e-01,8.940498912316827695e-01,7.367364248982694042e-01,7.541071451072800524e-02,2.308869213371005369e-01,1.193120162298775266e-01,3.330232528190313346e-01,5.663858236167124138e-01,2.537557734808818521e-01
1.265205290827018381e-01,4.009134874137939564e-01,3.154574824835927327e-01,3.909048791682263602e-01,2.776971329821509293e-02,8.727231909698991430e-01,8.162393332713331340e-01,8.546024399924374571e-01,1.650360636504625278e-01,2.676494266062624527e-01,4.390997796617455151e-01,3.263370527493952844e-01,3.197198135021397380e-01,2.258163386962974695e-02,8.688554976609080827e-01,6.779239296605813481e-01,9.866215565360768602e-01,5.482114701747302643e-01,3.353703247911237195e-01,2.165963225767782996e-01
3.144459779317755332e-01,5.869960697859055720e-01,5.232344390377008381e-02,1.761233344890928976e-01,1.609848156964547305e-01,8.567119950133649242e-01,4.155160136451929720e-01,3.501188133292115756e-01,4.698185277084121481e-01,4.014681241748864204e-01,9.004961496758089323e-01,5.282907046213211055e-01,7.432224638438932329e-01,3.647850342012531888e-01,9.877027507128383066e-01,4.171588490708082464e-01,2.423225373844587471e-01,9.524126189779873464e-01,9.267982473163760559e-01,3.934735784345658738e-01
5.234983156049273223e-01,7.842552126767166065e-01,9.552809792185688043e-01,2.500414276013208648e-01,1.248664716745272463e-01,3.648660645872878749e-01,3.741754340350403885e-01,7.132367977878342202e-01,1.489294821639990385e-01,9.784810878840722870e-01,2.929599408901891744e-01,6.014318722255929117e-02,5.029213836836725626e-01,8.369241869527400679e-01,6.241658695158375236e-01,9.342980977659732789e-01,7.338421421170432390e-01,7.793451948765235393e-01,5.118182719440976802e-01,5.690501310847552174e-01
4.073073156164105368e-01,4.673638937815773886e-01,4.332905748913903343e-01,1.101121856578272107e-01,4.354240120073588072e-01,2.354909861353414735e-01,6.029354663776619327e-01,6.405031497601175738e-01,2.366063009195812361e-01,5.356821207323299028e-01,4.494342851854201681e-01,5.785928861043497795e-01,3.210834807929595636e-01,7.333751467932809742e-01,4.829231650844977297e-01,1.001985622809841159e-01,4.434613553591275625e-01,2.783009484405745138e-01,2.093455382474752602e-01,7.203452740613013328e-01
4.960749074274524162e-01,1.857244136730481499e-01,8.758309619776738497e-02,1.311752459117866421e-01,9.018583682086325215e-01,7.280283337000609256e-01,2.922725206727722069e-01,7.940780646209411042e-02,6.074218652675777985e-01,6.649177905398074850e-01,2.013609722340115038e-02,9.031169566186947328e-01,8.111661179360950547e-01,5.732206175757174060e-01,1.777700276651142941e-01,6.435589871543140328e-01,9.084878159196840830e-02,2.915553529327721272e-01,1.632869827812925001e-01,3.978396663781277320e-01
3.403297996136830372e-01,3.802616008078019139e-02,5.114683296257446221e-01,6.422246724921624184e-01,3.215850452968830320e-01,8.080362881227500793e-01,9.667509233516146105e-01,7.900842426621135228e-02,6.410690193693948657e-01,8.326808871611808271e-01,9.477571976872914972e-01,3.707757660337508421e-01,3.130796689356928342e-01,8.617686094793823859e-01,6.456530242985262236e-01,3.153542946291111315e-01,1.391825093031298088e-01,9.017165503309421126e-02,9.645719099308555089e-01,2.833017401397237567e-01
9.005932292369134284e-01,8.789838973784962484e-01,5.919996567799492571e-01,9.964761737656754326e-01,5.365179325924976927e-01,9.923983622901701995e-01,1.666283887778140516e-01,6.472035505260012034e-01,8.408199476908303494e-01,5.340810501159792834e-01,6.787041760389325162e-01,7.970515139059831666e-01,5.149160877542600101e-01,8.096898457994738951e-02,8.056754581323146702e-01,4.078322186432423724e-01,3.749371741640203926e-01,5.459171147970613980e-01,6.618489328833943031e-01,2.969312402212450630e-01
9.459301656912988410e-01,1.893101448341283355e-02,3.280415470940700740e-02,5.604978456033422596e-01,9.307669012357304705e-01,4.604082224490895214e-01,6.701594580996759198e-01,4.188284713430108219e-01,9.950039559379757481e-01,4.163638268495775119e-01,2.050568593782667870e-01,2.115054648795144931e-01,3.137123131574731660e-01,5.047631296198478168e-01,7.266697429909781958e-01,6.258857750629098771e-02,3.142355784020921527e-01,2.412875889436688626e-01,8.516929724290812631e-01,6.348619280939785670e-01
7.234735312333088197e-01,4.526883802827896819e-01,3.981024165110094160e-01,3.046184616476941276e-01,2.235840480668730423e-01,8.332906365164816087e-01,2.699829169840461951e-03,1.330596177349924192e-01,2.899865105254735287e-01,3.765810391821320380e-01,6.203209844704318243e-01,9.542520962186131772e-01,5.725008226917909226e-01,6.086405705842489189e-01,3.861169714387424623e-01,3.116918314063742423e-01,9.506959673207939776e-01,3.084463727888105966e-01,9.157324038742636896e-01,4.157694309873427585e-02
2.646869181530939752e-01,6.594098017726558458e-01,1.427837434612770906e-01,9.083245913085159495e-01,3.109868143720974087e-01,7.330648167225907175e-01,3.742018187098852255e-01,8.071411810518775987e-01,4.325373395853011615e-01,1.748756401070333810e-01,1.258004673601921253e-01,1.192746173504027896e-01,1.845364390338111171e-03,8.481626924123342182e-01,6.891984601065228588e-01,1.760163070670238694e-01,3.549522651474497081e-01,2.349355748161302548e-01,7.030920265826073878e-01,7.298016049413504902e-01
8.930496778376033618e-01,8.672674270857108070e-01,9.128739456030924293e-01,3.105848127709428530e-01,5.492527028264215794e-02,6.927599979907050898e-02,9.665358167421556068e-02,5.182363496870033837e-01,2.978753175245879570e-01,6.497877674963670191e-01,4.628923599937506683e-01,6.068560520718970785e-01,3.922076015401959603e-01,5.929089375648745053e-01,7.892766597402223194e-01,6.416717045043525136e-01,3.620630762798786595e-01,5.090078453606903253e-01,8.167316258432215648e-01,9.383822723431086699e-01
5.463512624350852498e-03,4.110130074506819220e-01,8.744068302524744540e-01,5.310843826016907743e-01,7.930383297989933578e-01,9.949673407059866914e-02,2.269293988615805890e-02,3.476030040352563466e-01,8.115878477955758008e-01,4.907969487999483960e-01,9.919075124578718983e-01,2.913767763743522199e-01,9.408011412541268381e-01,6.960792253677230423e-01,2.892819182827799374e-02,4.179367630245578447e-01,2.360676749999591761e-01,1.266615611482087012e-01,6.587301254221055169e-01,7.273025047365582196e-01
5.251706351847996723e-01,6.028482966347475935e-01,3.937119266972702869e-01,1.473976013342033209e-01,5.527714652279877017e-01,4.480506351576512003e-01,6.174253513679759386e-01,8.903057793855091440e-01,7.534236575679061909e-01,3.279733221307635782e-01,4.319897748954018013e-01,3.647136404937213472e-01,6.804188773609415319e-01,9.071055209608196446e-01,2.926602216292212288e-01,1.273142521775032510e-01,7.661605910142703646e-01,7.295061709826023977e-01,6.412301480687510047e-02,5.275904687844479302e-02
6.075420131875826080e-01,6.849608804565996412e-01,6.946071388680623571e-01,2.199499840592110678e-01,1.943479002999710659e-01,3.723126395364984020e-02,6.888135369807518726e-01,1.870897297603755227e-01,5.293643963096191785e-01,6.462911351203656229e-01,3.165177816025183111e-01,5.445074724823950607e-02,3.647592502465080155e-01,9.304978756601601786e-01,8.011560304507184815e-01,5.359827396970113789e-01,7.518994552170237267e-01,1.644603188672043581e-01,9.546267158495433947e-01,4.300337729044220181e-01
2.416183769877900955e-01,4.914701517393746943e-01,4.452750925250223979e-01,2.192058420766453963e-01,2.994371212860836851e-01,5.852853914993089157e-01,8.611787686772941486e-01,4.737798378386304243e-01,7.965002210859587484e-01,2.099144597001443291e-01,4.537608587358538115e-01,3.891413168844082282e-01,9.887213192204604706e-01,3.080396405000763727e-01,7.975889801372344490e-01,7.053845767845307035e-01,3.505089197921696931e-01,3.293423623082869511e-01,5.332978466590541089e-01,6.102251338467923336e-02
3.733262146330132980e-01,7.009270104339376806e-01,3.071124607959307973e-01,6.449576545439785757e-01,2.890438307846606714e-01,1.628380177965561559e-01,7.144946903173550190e-01,1.161918782634013825e-01,1.040962700412700892e-01,4.018955242735415823e-01,6.483824116529397497e-01,7.483675294462208694e-01,1.834210275447918370e-01,6.953370978973151262e-01,7.028062506191201653e-01,2.933023050281293731e-01,1.667663448928780046e-02,8.310897179131438994e-01,4.040781728200242284e-01,5.602010133791124336e-02
3.981673183752498790e-02,6.455472654906462271e-01,4.607846578222332123e-01,1.050989385658228636e-01,2.907099325437154658e-01,3.457416406451405688e-01,1.609108114968654801e-01,3.969155572025321321e-01,4.640523390211371835e-01,6.974524495666128976e-01,8.728423246562759807e-01,2.803087016517734620e-01,1.150990272577390172e-02,3.751577956238438816e-02,9.037654858596081420e-01,4.394344281559711130e-01,9.749609731788487776e-01,8.422600706390201974e-01,7.959300577586092551e-01,2.221500236486485536e-01
3.555053036624181706e-01,5.057496647020770508e-01,4.660421860546721806e-01,3.376011092038527783e-01,4.250710721614895382e-01,7.892854048387696331e-01,1.813182618095339205e-01,6.109513421069702188e-01,3.052296504431173396e-02,1.014841032995421610e-01,8.043032522872737289e-01,6.273147556612200804e-01,7.052969952271421761e-01,2.410558215167658558e-01,9.700427508778878272e-01,5.407130424338435493e-01,6.986722724497578252e-01,8.955867657460937492e-01,4.618234754479880744e-01,4.065025091461943463e-01
